Income,Debt,CreditScore,LoanAmount,LoanPurpose,DTI,RiskScore,DefaultProbability,RiskCategory
87907.51899170295,9551.908059789665,603.4446248722139,5000.0,Personal,0.10865860132727907,0.15134884482638758,0.1488998624897966,Low
102372.63115064698,336.4341062399835,705.7127378008918,40959.114813412845,Personal,0.0032863676791202345,0.1344863295366593,0.13852820650409262,Low
55701.53078839791,40562.07129940322,708.6028720857072,28788.532689949352,Personal,0.728203888210769,0.47158387816091596,0.4645394808020469,Medium
88721.02919996879,8967.916342783168,676.8904491500344,45767.98071390859,Real Estate,0.10107994038899543,0.20317342015759687,0.18480398070427848,Low
96168.48973699176,17787.46376414228,736.2176679935251,31662.974909360077,Education,0.18496145476328751,0.19596514732029624,0.179435859669578,Low
39825.21027153771,17231.867001110793,663.296138451003,41519.84436603643,Education,0.43268740789112836,0.3652788732243419,0.33768994979496175,Medium
51334.829746684496,23074.066978091007,708.23029629468,31998.179671751903,Real Estate,0.4494817084609356,0.338773579587614,0.30871533317835836,Medium
34215.35644479799,28157.37212539297,629.0167830653942,45193.386343041224,Business,0.8229454564011692,0.579853577451822,0.5985117494575845,Medium
69611.86331110884,28604.734883597455,678.8223924562881,32833.75954026668,Education,0.41091752932624975,0.3315419099355566,0.30105260808227097,Medium
89350.84511591925,14169.225614310615,671.2822871048583,23531.27130335644,Business,0.15857964852966058,0.18942920671688734,0.17467444890643616,Low
105047.14104192056,18328.782862135886,691.2653961020471,59086.52080670323,Education,0.17448150116547698,0.26143777004248125,0.2327565409189537,Low
76481.8956083955,22825.799504882998,661.5236535583321,38335.55683419838,Business,0.2984470942215688,0.2924157242291816,0.26155126434580955,Low
107572.31091142584,17513.08873816453,673.4263702164166,33606.1663150662,Real Estate,0.16280294240945203,0.21093390846435844,0.19072125358904063,Low
47397.970835702174,36073.455760199926,721.3023585720753,5855.43375192496,Personal,0.7610759516529315,0.43767154030487737,0.4227139231397789,Medium
40932.35121289691,24909.749516382515,658.1617881380892,5675.385738046934,Business,0.6085589705517328,0.383337860938517,0.3581711590276371,Medium
73889.04602206762,27348.777860498176,599.671144963066,29390.7322321278,Personal,0.37013304857570123,0.332199349353377,0.3017447519053793,Medium
82681.30897878614,26628.812686674126,767.479195210271,27182.817966523613,Business,0.32206568831059973,0.24452347001413383,0.21799608382118688,Low
74346.10503811814,31734.738574853247,749.0727039345243,15788.161524875257,Business,0.4268513940115957,0.2806234186668927,0.25032439929720895,Low
33651.15799920247,21810.21558703707,615.386865244719,27114.7404941809,Business,0.648126747601196,0.4610974905849413,0.4515246063452449,Medium
73217.59920974424,7031.680520441534,714.4853902622597,48829.40392065394,Business,0.09603811919997667,0.1935065532310869,0.17763298677745415,Low
48910.609989902936,23996.879517526417,654.8512614724328,35431.03711825448,Business,0.4906272794896713,0.3850517393440154,0.3601435152196622,Medium
88393.45097660077,13486.431062081709,693.1743607665529,7884.8723537089245,Personal,0.15257274054897793,0.14740634059371166,0.1464189711935163,Low
82331.96492193696,14713.833182502432,694.7112064506747,23327.367592855844,Business,0.17871349477026754,0.19081929205884265,0.17567871200672255,Low
56202.40427345289,25863.640187550933,668.2796099841839,12925.502787211588,Personal,0.4601874336498373,0.32008133064021804,0.2891340719009479,Medium
64722.66165326613,32382.830714336356,640.8117167206801,19184.501253871582,Real Estate,0.5003321848507787,0.36236625373759834,0.33444057182329784,Medium
53815.729562220964,20212.715767360616,645.472947384187,18795.765015555357,Education,0.37559122456922134,0.29757316088600827,0.2665623930165445,Low
73746.41805453657,23088.33012598964,634.1904042259379,17835.316260939922,Business,0.3130773091774502,0.2683773797367445,0.2390103135311076,Low
94102.84641002477,37022.14944635238,638.4088895884778,6172.969420399077,Education,0.39342220622147317,0.28373625739089553,0.2532565435897499,Low
55285.47907328913,22407.531794885683,676.6410854975322,23085.17977722715,Personal,0.40530591704163704,0.3100088173114379,0.2788936882263497,Medium
85080.93031035688,46016.83114180395,644.2120005444624,16590.88544729035,Real Estate,0.5408595201526885,0.3762425896022911,0.35005736775456514,Medium
64394.84763255119,25655.09645631544,714.102603285631,5000.0,Real Estate,0.39840293749444255,0.25716525582288097,0.2289633923937841,Low
59142.543354753114,2392.3724084418245,754.3623077667963,55794.58036752495,Real Estate,0.04045095582196596,0.16556911825775183,0.1581371515713855,Low
72859.39280090884,27533.416211045325,650.9973379314979,41331.54481325008,Education,0.37789796418262045,0.3418483053890464,0.31200583375074925,Medium
54295.153551612515,23811.583848827777,691.9702250267688,19355.48912612506,Personal,0.4385581822914026,0.3137652840943859,0.28268668133097197,Medium
63927.013893056355,32897.527540827454,704.9842555151467,25282.285746108977,Business,0.5146107339826916,0.35905196594880606,0.3307621102251294,Medium
51042.44214822303,26731.813512699584,703.6001135459637,7425.1847902365735,Business,0.5237173690685216,0.32837960227498203,0.29773604709994084,Medium
114294.50265832778,18615.440160162263,683.7977633958044,50435.84316716298,Personal,0.16287257678360348,0.24096758764525555,0.2149803599470249,Low
75705.27103943458,7757.017637106343,717.1341209179861,53459.33042159668,Education,0.10246337580729012,0.20504418842284328,0.1862173072414882,Low
61005.489840148286,17909.767427139748,704.1124476340328,27350.40592369787,Business,0.29357632360740693,0.2529786980155582,0.22528891695747036,Low
79279.59821468443,11494.795457907,618.1168788836351,40352.959662780166,Personal,0.14499058669267947,0.2350423142423818,0.21002272687282925,Low
72753.4390061834,14194.765501952774,723.4578032194637,27629.301684008857,Business,0.1951078285212929,0.1974744694335593,0.1805497015748372,Low
70580.60800933554,25885.784044206095,724.3645418633371,5000.0,Real Estate,0.3667549030008673,0.23771937790160882,0.2122521476834393,Low
87283.3340008685,36699.04504351407,641.8356947910709,18822.64946554514,Business,0.42045879048512164,0.3213444489532731,0.2904338772387164,Medium
90150.1542009461,23946.71529822981,681.8968917723801,26978.919501579356,Education,0.2656314402397162,0.2461040679092356,0.2193463386494087,Low
64389.97704778945,8041.169379648156,714.1664496405534,18181.784218848337,Personal,0.12488231473789933,0.14674597887468632,0.14600679122624957,Low
63483.635187106396,24446.02668220141,669.534309021032,21720.200838474462,Education,0.3850760374725111,0.29967219369989906,0.2686192902851527,Low
69498.96605696713,31966.31486645651,733.6489023883006,23629.006637363284,Personal,0.45995381917270917,0.31830001613579856,0.287306898206885,Medium
28961.576705288302,13902.170956806178,798.193624730968,23786.82253201808,Real Estate,0.4800212052773936,0.3058688507388619,0.27474981735849696,Medium
44696.17875602895,18659.828333270823,640.7006983682509,25783.877357462246,Personal,0.4174815130198093,0.33417885297721117,0.30383419097960684,Medium
102337.48534889049,20146.88194729197,610.9477698423112,9090.924004050987,Business,0.19686708031379624,0.20098676351477257,0.18316253849239314,Low
107899.35427002568,12151.0168691776,695.1909297802438,14244.757763080957,Business,0.11261436133129055,0.13943519156348586,0.14150764368263127,Low
70019.27920887244,26482.80433843859,716.0781252563072,5731.23601450046,Real Estate,0.3782216075009644,0.2478398198066688,0.2208360523896027,Low
86531.13926111533,18790.518513922183,668.4566813077615,39667.233245293006,Personal,0.21715325458988977,0.2519852062651445,0.22442311067498247,Low
81225.00309087073,24195.32443907028,752.6630331660517,5000.0,Real Estate,0.2978802526113995,0.1932943498941521,0.17747804699098418,Low
136577.61616910476,11125.078221979,613.0697100138376,42303.85514975389,Business,0.08145608727131676,0.20895820922439995,0.18920119717531453,Low
97391.49822869153,15625.416996765896,714.6459311515805,45795.24095894265,Education,0.16043923012740602,0.2195821212810305,0.19748476555905603,Low
72441.64817038467,27223.813578277714,649.7069589620553,20467.29119526068,Real Estate,0.3758033433232577,0.2995279155949543,0.2684775874207753,Low
55889.191187991484,16271.668479082331,765.9688953103648,5000.0,Education,0.2911415988173847,0.18522883635797538,0.1716674088886465,Low
42871.07359484855,37269.63851233405,779.625767658406,19580.341570490644,Education,0.8693423184254575,0.4986698067095668,0.4983372645162618,Medium
79069.27271734446,16003.638143853976,641.6671706108326,24037.237580667712,Personal,0.20240021937552807,0.22280381875115854,0.20005015749633218,Low
59872.98509431393,22246.84725751886,652.522143204571,9841.0267010663,Real Estate,0.3715673641872855,0.2751638026000444,0.24523657720074266,Low
46554.925808046515,29325.9083187309,722.9793943489901,17271.724092876357,Education,0.6299206326661622,0.39433456651330784,0.37090713410807163,Medium
62068.54231514947,5816.342670669683,660.6434675105243,47952.92798295027,Education,0.0937083819551865,0.20959176429272053,0.18968762541545525,Low
53369.0399277121,2391.9118801922414,677.7294391033881,34973.90743452612,Personal,0.044818341934426124,0.1531583602703636,0.15005009612190578,Low
108742.83270145129,4743.436854299052,681.2694210271205,11131.5382843285,Personal,0.04362068502778433,0.10362538813180075,0.1211193102661022,Low
92632.79513898901,32625.84103427182,584.0163421901171,5000.0,Business,0.3522061596578084,0.27997966493827464,0.24972084399931122,Low
74840.54717366766,14481.418541075533,679.3081126952882,20094.740235853435,Education,0.19349696238151987,0.19718215718177687,0.18033356233730807,Low
104598.88277780052,45581.992856682526,645.5136112967913,21798.148309743425,Business,0.43577896480512496,0.3336574456231818,0.30328303541267965,Medium
76547.36615295237,14357.524013426115,655.3438588800115,32442.987810449744,Education,0.1875639193742835,0.22737010276215486,0.20372890504269697,Low
57774.31597343473,21845.51303197037,752.1816001734408,16970.249311485117,Business,0.3781180731246594,0.2575236763005561,0.22927992230117597,Low
105462.48154539315,35421.09952567876,617.1746552860371,32672.49363042792,Personal,0.3358644610541694,0.31545086886345686,0.28439877849934,Medium
85778.20087369317,40060.92888159123,720.6602593373989,54027.31060090344,Real Estate,0.46702925071347917,0.3872185667924057,0.36264389976483935,Medium
54255.07691347087,40615.03576636397,666.0518534834096,37232.51533666394,Personal,0.7485941975741585,0.5136850047015566,0.5170995847325462,Medium
71193.22643832784,32083.662305931422,666.0119915752083,24278.67239003841,Business,0.4506561074841068,0.33882234267205674,0.3087673682971468,Medium
57487.634932304856,30240.625258114625,719.5185948025855,22252.742934200578,Business,0.526037038986293,0.35357626601945863,0.324729972189143,Medium
47344.00538071328,25925.26949201183,697.0025647284446,19649.90298730193,Real Estate,0.547593497498484,0.3670956495255713,0.33972459528016447,Medium
93523.55095063282,27783.61076166638,708.5306498609765,42709.61368678217,Education,0.29707608916958456,0.28388763083095314,0.25339970727795935,Low
113188.33280940261,14488.142836714665,728.409233026643,15590.298310730457,Business,0.1280003201488195,0.13809514503940842,0.14069563125624954,Low
47028.64852361717,11818.011165776928,663.4345808408339,25678.34063499974,Business,0.2512938716459623,0.24285023561974514,0.21657323598120262,Low
86259.38473381141,19966.25542589048,649.3881632746125,25767.96852821628,Business,0.2314676308845063,0.23807393016646955,0.21254870665669268,Low
61987.14861756346,18298.153774750717,625.7424736721101,17473.237107827023,Real Estate,0.2951927001456897,0.26169253946304827,0.23298410316144344,Low
65257.49232470608,15467.719506727248,638.7294735010522,5000.0,Personal,0.23702595603526228,0.20307904619373035,0.18473290339537388,Low
63152.121515222614,26963.874474567154,827.4547212654363,29844.617554265024,Business,0.42696704129041174,0.28112991295417017,0.2507999486249398,Low
57720.18460640368,29553.05208570511,742.2339790368393,24084.940422169246,Real Estate,0.5120055018401031,0.34220769798668205,0.312391696827376,Medium
75970.43255889654,20884.068862918473,612.4462816895989,32503.60704154855,Business,0.2748973272822683,0.28629836653966695,0.25568689300928377,Low
58380.997671779245,34775.30081055262,613.8771021628215,16995.995403412497,Education,0.5956612972950722,0.4151601328086594,0.3955123238840604,Medium
80409.13651559678,8583.10885866495,704.0933030859246,43312.319482195715,Real Estate,0.1067429552237525,0.191492597840059,0.1761667706736344,Low
73995.23781101726,18063.40540720282,707.3632398688983,11848.393281822327,Business,0.2441157828742505,0.19609706392939402,0.17953299630976344,Low
70221.0390626718,12831.77679397195,707.4441917658683,50680.60426026839,Real Estate,0.18273407749662715,0.24304206193972042,0.21673601537710094,Low
56848.72675916804,1334.6338292694018,667.2522103223151,5000.0,Business,0.023476934407403668,0.08623768708994356,0.11216533349741728,Low
63464.57338863335,19173.193141573007,673.727286999855,31521.550968353367,Personal,0.3021085956753153,0.2763112984802979,0.24630011103362742,Low
90107.82451651512,18782.524916167164,696.3939762079679,32131.46023789935,Business,0.2084449937277608,0.22269930808980812,0.1999665463496826,Low
85018.34375248762,35134.49743242131,684.2946503146666,13066.643980886765,Real Estate,0.4132578439155171,0.2912464509849439,0.26042365946823287,Low
55448.89510402898,26308.116845547775,569.0349813626233,31365.90906791519,Education,0.4744570075957419,0.39912444615865783,0.37651242966323034,Medium
76986.64610858452,9758.131756707951,668.5100184712403,44192.78004640238,Education,0.12675096591355284,0.21581633064796696,0.19451765616038774,Low
90027.74246743578,38540.925663341885,637.4296782869843,5000.0,Education,0.42810054553220245,0.2990750921942244,0.2680331539494255,Low
41611.894377572564,32210.33695525353,688.7605709454256,32541.17211236222,Business,0.7740656232323284,0.509023189624856,0.5112770742703736,Medium
85867.2038475987,25820.97703468616,829.2629501301706,5000.0,Personal,0.30070825504594845,0.1676730863005611,0.15954269758268266,Low
61747.52482108307,17735.15901150168,698.3740832737152,10515.027947151879,Business,0.2872205657294005,0.21815536819181042,0.19635661349285388,Low
86411.97337186319,10405.607632765203,664.3235156913801,49437.49547351418,Education,0.1204185858363165,0.22461716067999365,0.20150505057432488,Low
59734.81686914966,16277.93223928947,726.0900750988626,16273.26949911919,Real Estate,0.27250325844216805,0.21253108289031208,0.19195689154223977,Low
38902.35798670962,30887.48619704186,704.1343943604606,7391.800533865411,Education,0.793974653351195,0.4632529062043422,0.4541949203923212,Medium
42449.151242336746,38845.86305934609,701.004724522592,22030.934065229772,Real Estate,0.9151151889369956,0.5542060304145131,0.5673457882967924,Medium
75961.69893322764,35432.43528272189,710.3425296607835,56018.59507245328,Personal,0.4664513271861908,0.3945537256224313,0.3711628577456676,Medium
80194.45003442964,15111.50578213726,782.8271782414771,5000.0,Real Estate,0.18843580541607907,0.12792595744634175,0.1346599064758287,Low
56913.667497911825,8803.825667109888,623.4555782337043,9230.351325409832,Business,0.1546873721928551,0.17576124348829275,0.1650402987807346,Low
87771.84917554748,21408.86246911204,703.6816038405727,47461.4752476944,Business,0.2439149074584653,0.2685221911044193,0.2391420330482781,Low
41769.598754620805,2315.6063443714847,633.680943500923,52865.53515306598,Business,0.05543760087269975,0.20979777303627373,0.18984600016039152,Low
73678.40402705366,23231.677141847817,707.7756323171125,23448.53163564574,Real Estate,0.3153118942874696,0.25474984606781015,0.22683830231421273,Low
50779.676004750865,18523.974137013312,634.0656744256953,6414.209462100363,Business,0.36479110530914455,0.2714360864873511,0.24180306118231223,Low
61963.27784395682,15339.634981317577,659.1316593197458,56437.65252713738,Business,0.24756009551250083,0.3040206495212031,0.2729122707210676,Medium
75947.97342632827,4052.9693273320463,665.2455042881047,48916.63587623795,Business,0.053365075386291164,0.18972327852040807,0.17488652209974764,Low
57791.73269432095,25136.001065697164,728.7908359672355,35184.20481643349,Personal,0.43494112209179736,0.3306186756315061,0.30008216652268827,Medium
67308.8891154035,14672.991603380886,725.9227221971207,12813.9647659387,Real Estate,0.21799485619534617,0.1784173380305667,0.1668785246513364,Low
95125.85618428882,8300.83164289712,617.7141311776808,24264.55988742945,Real Estate,0.08726157088999849,0.17414315303950023,0.16392843747390531,Low
63462.16260953702,0.0,682.7467055499924,22594.59878432754,Education,0.0,0.10421977208042246,0.12143602579732847,Low
91713.84224130283,19724.850949493637,644.5210072625414,29962.769569233667,Real Estate,0.2150695082384266,0.23998229069443072,0.21415011509897375,Low
52405.86290684764,37722.515966697436,617.0747544662332,46765.02157197004,Personal,0.7198148045715779,0.5356463556181172,0.544440363612904,Medium
85596.08355830566,36612.5921454787,669.1491474787815,38191.25561706105,Real Estate,0.42773676812607003,0.3540806079517048,0.32528317794889183,Medium
103831.37241315801,15429.03743413728,664.575860577209,8839.358845228626,Personal,0.14859706729814967,0.15742106525345834,0.1527886401193443,Low
25567.109997454216,13977.879396382195,801.3358243172761,45647.446750293064,Personal,0.5467133124461079,0.381827141141072,0.3564365696426342,Medium
59062.094890590466,24687.742560750237,701.6479912680348,29696.98210019733,Real Estate,0.4179963918733839,0.3207516926307214,0.2898234746501599,Medium
86541.4425436108,10016.145608117085,611.1191249622882,35305.98693788375,Education,0.11573814017566962,0.2127919410357359,0.19215928063761367,Low
70939.09227914014,23017.91899819466,651.7612997914529,46998.11288917904,Business,0.3244743942820812,0.32620002299300355,0.2954624477273809,Medium
82422.91746742617,27660.802783846902,731.0691647714699,8326.296257296734,Business,0.3355960166634304,0.22642618975049578,0.2029643514437526,Low
62920.29626568359,32269.332238843075,784.4221386434963,24462.616319403056,Real Estate,0.512860462426694,0.32850059138974264,0.29786255021738384,Medium
76731.795749458,18998.459235200473,600.7008343881021,17028.181729611773,Real Estate,0.24759565509496978,0.24584213181090772,0.21912215987832345,Low
71886.45529215841,17963.262498230342,586.0037807430477,5000.0,Personal,0.24988382617037772,0.22811704929352497,0.2043354366335543,Low
98355.64123319615,11220.17413243439,773.5482587685891,30200.649664073797,Real Estate,0.11407758611254372,0.14442305987785858,0.14456452728442118,Low
80088.41686602426,11731.1964596014,699.4807088685452,62673.34827376635,Personal,0.14647806660014154,0.25171018554105806,0.22418385444731323,Low
81752.05324150404,17735.211080984733,636.5853634061817,5000.0,Education,0.21693902939162985,0.19379232761128024,0.1778418118365785,Low
66762.46067755065,23673.65506816178,706.7314543061218,24515.790834257947,Real Estate,0.3545953044256533,0.27689460294977014,0.24684192415960102,Low
65247.87551855013,29135.846262332496,548.2126130491561,34608.144026121605,Business,0.44654091847096394,0.3989999426821407,0.3763663044350482,Medium
66348.83624360758,11968.210493196551,680.168775329858,26846.173024842716,Business,0.18038312607705512,0.2038243413247337,0.18529479491883036,Low
82889.04284756594,34926.88568959522,696.3910586421542,23303.079212263896,Real Estate,0.4213691519375634,0.3115056548725492,0.28040133601601197,Medium
66580.31038359474,17288.763989574312,726.2135069768915,5511.754548312638,Personal,0.2596678190589245,0.1845467691048317,0.17118300974573553,Low
80795.49713792827,19786.327056515638,629.3052023853731,28491.801144102454,Business,0.2448939329222499,0.25732285026037466,0.2291025300480984,Low
116508.01597290878,12527.883208521765,684.284358070168,13648.540344761104,Personal,0.10752807953947849,0.13954899408155513,0.14157678327196885,Low
92422.49406863385,0.0,633.7287686970207,5000.0,Real Estate,0.0,0.08633102281281624,0.11221181575940768,Low
68479.52935664318,28840.453963610496,692.7691877837159,42918.88330770596,Real Estate,0.4211543834276176,0.35190818617026215,0.32290376613604704,Medium
99024.27844327889,27368.438970924333,635.2326838818487,39375.78729763064,Business,0.2763810996774996,0.2927423536521821,0.2618668167861678,Low
66838.49253956898,17186.724428817866,659.594958041989,25774.914652766198,Real Estate,0.2571381216990071,0.24732066966962807,0.2203897317560072,Low
34237.50929644292,20669.90717224872,630.2092302604885,28436.12032308554,Education,0.6037211116404488,0.43630600931563485,0.4210486771167277,Medium
54838.27378165192,25159.392177040994,712.5568120911828,41114.77019073342,Education,0.45879256296829235,0.3601351823040191,0.3319621031491742,Medium
37584.16157948288,4374.541431134574,722.9225558328333,28365.094851671238,Business,0.11639321584660883,0.15977766027388218,0.1543201266205422,Low
67969.73031917383,14709.473226537051,668.2689715021293,38560.26332141971,Education,0.216412116944763,0.2494669481144694,0.2222391106675974,Low
75368.36758379103,27942.646796218272,681.9118997480014,20537.766986892246,Personal,0.3707476716296521,0.2857745816422571,0.25518880157657814,Low
108528.74624550565,7457.105768307505,607.5704292683228,44679.7560786092,Business,0.06871088099957035,0.20927833056230144,0.18944685896673438,Low
81538.54747528325,22935.579321666293,665.0161675996607,29811.785888990256,Business,0.28128511031691783,0.26555453837185333,0.23645262384861404,Low
70617.98942382271,6434.18195376595,677.4897691479127,27910.77915408811,Personal,0.09111250555648648,0.1622637749165679,0.15594936371364368,Low
91588.11162366979,24664.299824335263,811.0396545514988,5949.08366931952,Education,0.26929586588354865,0.16029681043870792,0.15465919023640268,Low
30777.2938198423,19643.585177025165,624.4016487112918,29304.337814525632,Education,0.6382492655790559,0.45735625593224094,0.44689635179887366,Medium
79712.29116217131,3848.681840944906,753.2088619376219,12520.676237583233,Education,0.04828216307463706,0.08334401215214784,0.11073257562610898,Low
90417.30387773934,31647.393544571714,729.8429386732904,15425.759102072587,Business,0.35001478906476524,0.2482672873224253,0.2212040381279037,Low
45428.27508440317,12654.084232019508,694.0318202245069,12769.365575258184,Business,0.278550841045779,0.21986174453534463,0.19770643908437377,Low
97875.08086413858,11897.47562985619,767.9310242097566,9006.476021511624,Education,0.12155776041065243,0.10775735311549418,0.12333580774372108,Low
81769.92814988828,22005.69197230943,698.6052736303432,56871.57104525442,Real Estate,0.2691171738829453,0.30173516186833094,0.27065060455940576,Medium
66694.24172198397,31486.373494287152,699.4579597833964,44970.08592982605,Education,0.4721003295237783,0.3791228214038719,0.3533409127969177,Medium
87655.6373221257,9841.78181021603,677.3439673491227,53805.51253216392,Personal,0.11227779651009173,0.22468734660791861,0.2015615213366342,Low
120413.85715608792,20616.798498479715,741.1784441209313,6656.574706666543,Business,0.1712161622042797,0.13732883847279131,0.1402330349327982,Low
78637.3251011699,24288.16500330573,734.8234616905441,26068.806248663386,Personal,0.3088630618101275,0.24721968633513963,0.2203029901817624,Low
79964.41172600671,26931.05607263144,648.7161356251894,5597.385621938563,Personal,0.33678802221304516,0.25063014624739166,0.223246021970015,Low
65812.78200919511,21764.41555277225,614.0376402700616,14564.57684204404,Business,0.3307019531514624,0.2777609631056799,0.24764813638121524,Low
58003.112610704164,16329.721609166776,669.8509681302171,11228.095248751377,Real Estate,0.2815318156935118,0.2268041095924173,0.20327020315128044,Low
91606.71633088491,11724.097793512803,639.9980717801177,43593.760096623424,Education,0.12798294997459767,0.22529732278756298,0.20205279909723078,Low
57878.323481822656,20861.438830463747,676.8237712692322,19056.554828473603,Personal,0.3604361283376758,0.27945219573076197,0.2492270361735894,Low
76431.32474438785,9278.609880143931,741.871906734207,41025.690005410244,Business,0.12139799893793199,0.18091323592653696,0.1686207693293523,Low
65446.851064697665,0.0,657.1349172456605,34061.81334382777,Personal,0.0,0.1361936558950695,0.1395500993872399,Low
84579.59651492783,24365.59804157668,677.8588309344212,59554.58128157183,Education,0.2880789108195413,0.3239043247019421,0.29307865735334504,Medium
81673.24210573896,29039.348410861952,682.9011367404198,5000.0,Real Estate,0.3555552303564234,0.2467536845639459,0.21990302636885756,Low
95750.79888515799,0.0,722.4215441102642,43888.49859680198,Real Estate,0.0,0.13280468750762836,0.13752783268422134,Low
64799.672022905055,9902.692952900625,567.6555333007698,42196.613056010916,Real Estate,0.15282010917277902,0.2604542689451985,0.23187952251794403,Low
69602.50129413257,26191.542610051976,649.6649852617352,10399.317429594481,Business,0.3763017438032777,0.27965598255080365,0.2494177406215078,Low
55424.72568435385,40574.95469711699,690.5641846139737,40107.00004709739,Business,0.7320731712447811,0.502522049970477,0.5031525206874736,Medium
66114.13479847777,20207.93707675408,740.0039478213431,30042.174445393433,Real Estate,0.30565229566037294,0.2517326327840287,0.22420337578621324,Low
82546.00986089704,12719.970587708656,655.4048776246898,21587.856100698882,Education,0.15409552332261486,0.18890410528928528,0.1742962704068622,Low
90139.77233290704,18171.0355889516,586.1723646979062,12640.967695420006,Education,0.20158732509154514,0.21919123392558681,0.19717520068708622,Low
56556.69351644749,33748.76419148185,710.9855722983068,14213.358228262212,Business,0.5967244917114405,0.37585287797166583,0.34961416687691116,Medium
92392.1184021132,13540.358208754647,648.2318805587186,55747.18143678889,Real Estate,0.14655317404698615,0.2559832273469349,0.2279216925330031,Low
102112.75717609902,12008.079933497465,620.5166670454819,25010.24228436224,Education,0.11759627558375371,0.1898127398739607,0.17495107840200558,Low
83268.69806447401,15172.564778179676,648.7827305143388,36731.95002297188,Education,0.1822121052791258,0.2355878125039753,0.21047561154255254,Low
112535.91625116131,10466.713917412877,670.7737321172075,13136.509274986704,Education,0.0930077637974078,0.1360332302896629,0.13945381101195445,Low
59524.21601792854,21226.703159947956,649.7627667730893,13302.205806675418,Business,0.3566061777874492,0.27557946517539683,0.24562146741873828,Low
50106.90593377166,36246.784584695604,569.7216971450465,41229.77213874913,Real Estate,0.7233890001630605,0.5430757983078356,0.553637562584562,Medium
39425.59502191443,23230.79273116029,724.8533098443567,5000.0,Personal,0.5892312523944819,0.3487850462521739,0.3194990823882105,Medium
104920.88622978366,17476.464978737124,743.7437520639361,18771.793481420926,Real Estate,0.16656802669834977,0.15832980546592165,0.15337772453418472,Low
88087.31312708116,17081.88731084456,712.5760995669752,25510.411166083482,Real Estate,0.19391994947332525,0.1964833501628383,0.1798176739736837,Low
73888.3065817909,4368.09191303343,623.1157164787592,26670.589027600785,Business,0.05911749930549777,0.16297673365662368,0.15641917021866483,Low
80599.3725263964,28831.097771471592,669.9254233026242,22313.600724757656,Education,0.3577087124596332,0.2870372906313469,0.2563906547599809,Low
52490.21905403247,19221.62802987198,679.6739342385271,30937.296716438846,Education,0.3661944715849936,0.3050869112588355,0.2739714483163665,Medium
123915.03959233653,18195.200864093742,709.9397194780955,35392.836337267174,Business,0.14683609773239353,0.1936367617249327,0.17772811070229524,Low
77584.42363950454,51931.07567844861,713.4170244359041,36019.56318188995,Business,0.669349248758307,0.45491950682437904,0.4438867579861467,Medium
77187.89589209786,22987.529083656864,643.2913100610753,10212.9428699826,Business,0.2978126145035937,0.2422882012055002,0.2160968159105039,Low
89515.33247797383,12482.089499048157,684.099777820678,20737.67353106804,Business,0.13944079917392369,0.1697487662417998,0.16093924704235932,Low
84620.18463473427,15736.424037944567,702.8640202307621,42921.442928154065,Business,0.1859653710975856,0.2307559172060084,0.2064889748188753,Low
79477.68048558263,31484.457091967546,752.7911161073383,38419.70781360808,Personal,0.39614212316725667,0.3092194950553133,0.2781006703759297,Medium
59190.51089109376,21132.704105377645,715.2253269912362,5000.0,Real Estate,0.3570285808862215,0.2360818220932627,0.21088636685079865,Low
84429.36714271992,5617.220216826334,719.4528343687759,30272.198505283024,Real Estate,0.06653159210978037,0.1398856632882412,0.14178148848553968,Low
112640.48992950068,29192.289345752033,684.1913313964681,5000.0,Real Estate,0.2591633733484547,0.1981023932401798,0.18101467890978612,Low
101908.40092309956,13318.55914461006,750.5229572601752,25704.023530905546,Education,0.13069147414706558,0.15186332863175264,0.14922615631308422,Low
106863.73253278794,38732.977762175455,700.4881397979749,53466.50525118965,Personal,0.3624520390984041,0.3409279218875902,0.31101885006682545,Medium
64775.6864713763,30800.480657146487,636.9456044913214,10781.609240965206,Real Estate,0.47549446922120847,0.3345061220955977,0.30418042018317276,Medium
55207.903594828385,15526.781043412488,750.1684985062595,12485.15431762627,Education,0.2812419967503885,0.20082595459647284,0.1830422727907401,Low
72484.26159800704,32810.16361735113,714.8951636269513,36460.44672359289,Personal,0.4526522433147508,0.3469310750009313,0.31748701666096285,Medium
76114.4982457739,20678.555105274034,657.8477989435759,5000.0,Personal,0.27167695487531074,0.2136569013399227,0.19283153122566316,Low
96883.83036941897,28527.736751222197,656.0253516300378,15508.674551724414,Education,0.29445302319742794,0.24670550130332594,0.21986170100535968,Low
41150.707405703615,24847.328172944748,694.828777257038,33946.61706372629,Personal,0.6038129047934868,0.4245660004334767,0.40680964009993364,Medium
105591.00638921227,11536.433450091265,703.1592397633792,15485.712284658954,Education,0.10925583384978407,0.13742549216595845,0.14029131164620362,Low
71839.84202842021,13564.50167682538,689.8646132815603,21460.450191835425,Real Estate,0.18881586169773582,0.1938472030155175,0.17788193317247128,Low
66462.3786010516,30299.608175811612,695.5654336721442,36162.78565472552,Education,0.4558911193607536,0.35477744851730636,0.32604833500659514,Medium
54757.91249479665,16652.246678934593,764.9978687288191,31323.19125304842,Personal,0.3041066746384272,0.2447004720386684,0.21814699250548658,Low
41902.86656268461,15963.515367580032,733.5771576117443,29002.27594443103,Real Estate,0.38096475675952635,0.2895773452291861,0.25881950076259147,Low
