CreditScore,DTI,RiskCategory,Average of LoanAmount,Average of Income,Average of Debt,First LoanPurpose,Average of DefaultProbability
679.0369810132803,0.2560484722268888,Low,32368.114981179944,103055.88621872198,26387.302220291847,Real Estate,0.22539510110289898
679.3081126952882,0.19349696238151987,Low,20094.740235853435,74840.54717366766,14481.418541075533,Education,0.18033356233730807
679.3955526076973,0.24820426709947271,Low,40871.77487630725,95649.30521102293,23740.565698475722,Personal,0.2369083270267787
679.5349839430693,0.0440604402261,Low,19956.17891978392,96142.44452437831,4236.078430157506,Business,0.13130531145680893
679.6739342385271,0.3661944715849936,Medium,30937.296716438846,52490.21905403247,19221.62802987198,Education,0.2739714483163665
679.7201990585477,0.3761821231831349,Medium,41558.16014974387,54879.65237000596,20644.744148101203,Real Estate,0.3008046077151943
679.9645702711678,0.24659405292663034,Low,31768.379789777624,152054.62981309442,37495.76743186939,Business,0.2199824675455542
680.0103532459099,0.40316686033101456,Medium,42386.110974338466,65787.22458080425,26523.228784134197,Education,0.31685995038608655
680.0263979428298,0.23388022488660615,Low,43007.97487710809,70606.56224324976,16513.478655921408,Real Estate,0.23410662775014238
680.0602737681112,0.271634228192488,Low,32290.544341264555,106584.25631014783,28951.932200277322,Education,0.23181065463510653
680.168775329858,0.18038312607705512,Low,26846.173024842716,66348.83624360758,11968.210493196551,Business,0.18529479491883036
680.1847835923924,0.432693171015456,Medium,33741.063747607965,71320.33327294642,30859.821161750322,Business,0.31406508111247716
680.3399922279999,0.06927258466541154,Low,32734.421326659347,129403.38333179237,8964.106827842292,Real Estate,0.15445555984276868
680.3531579314089,0.19359232780584404,Low,32541.766403427915,83258.62908551248,16118.231814587713,Real Estate,0.19921230664914566
680.7136533918217,1.0660883576891924,High,40111.65959792798,34497.14826684786,36777.0081407644,Business,0.7037205223372498
680.7809166974802,0.4528739347031473,Medium,36743.10602422859,70381.30939582644,31873.86051564751,Personal,0.3314216431999104
680.9573888707876,0.32693003287162875,Low,5000,78074.50211891056,25524.89954417148,Education,0.208438354077667
680.9808328846995,0.3171246317285512,Low,24436.44032530778,76371.25949612055,24219.207542352848,Real Estate,0.2378406217135688
681.0443244147981,0.22166925282380506,Low,5000,61399.505568430184,13610.382523104978,Business,0.16830754539516438
681.1232946406024,0.41890145948032825,Medium,22909.041990051486,86737.14187600541,36334.31532301096,Education,0.2838104631611119
681.1951521642478,0.3542259534115214,Medium,45283.040183007164,110095.8836396873,38998.81934895215,Education,0.29656400944400774
681.2694210271205,0.04362068502778433,Low,11131.5382843285,108742.83270145129,4743.436854299052,Personal,0.1211193102661022
681.6398497705793,0.45841140072661546,Medium,41588.50636535963,59817.34676892604,27420.95372009307,Education,0.3450249777921379
681.7076208744012,0.2238679787907471,Low,35817.03043818373,75204.66122039175,16835.91550305198,Business,0.21667091773024147
681.8968917723801,0.2656314402397162,Low,26978.919501579356,90150.1542009461,23946.71529822981,Education,0.2193463386494087
681.9118997480014,0.3707476716296521,Low,20537.766986892246,75368.36758379103,27942.646796218272,Personal,0.25518880157657814
682.045958769786,0.37662655175016,Low,20487.103792887607,76204.60419882053,28700.67730688754,Business,0.25785004983140725
682.1757334321733,0.3311891188683134,Low,29825.178120647503,62503.628446086426,20700.521631131815,Personal,0.2539576302933318
682.488684359048,0.2475534188323891,Low,22765.460353490547,68572.28316694013,16975.303135118716,Education,0.20458936260930807
682.5443850928009,0.33375633013850003,Low,5000,101142.85508564857,33757.06813311619,Personal,0.21080177867724462
682.7467055499924,0,Low,22594.59878432754,63462.16260953702,0,Education,0.12143602579732847
682.9011367404198,0.3555552303564234,Low,5000,81673.24210573896,29039.348410861952,Real Estate,0.21990302636885756
682.9966315133164,0.24185250961187224,Low,43003.92624608244,104312.97537843109,25228.354880354997,Education,0.23674336166930354
683.4672168518125,0.13463865116728765,Low,18934.038652240582,99756.32623946923,13431.057210286042,Education,0.157071423081837
683.6018430641873,0.45519195798863404,Low,5000,70056.45234958806,31889.13371474643,Business,0.2653437985133602
683.7977633958044,0.16287257678360348,Low,50435.84316716298,114294.50265832778,18615.440160162263,Personal,0.2149803599470249
683.8740259259431,0.4425250796412679,Medium,25426.863717747383,69377.9941422809,30701.502383164276,Personal,0.3002190085202023
684.099777820678,0.13944079917392369,Low,20737.67353106804,89515.33247797383,12482.089499048157,Business,0.16093924704235932
684.1913313964681,0.2591633733484547,Low,5000,112640.48992950068,29192.289345752033,Real Estate,0.18101467890978612
684.260472481695,0.5343059770405164,Medium,33064.4485442482,44489.49658150523,23771.003939021866,Real Estate,0.3679296260515178
684.2659071282512,0.3154316988714461,Medium,44154.480791322814,63212.704861115766,19939.290884601065,Personal,0.27340718714255646
684.284358070168,0.10752807953947849,Low,13648.540344761104,116508.01597290878,12527.883208521765,Personal,0.14157678327196885
684.2946503146666,0.4132578439155171,Low,13066.643980886765,85018.34375248762,35134.49743242131,Real Estate,0.26042365946823287
684.4328795480719,0.27958058951048365,Low,28034.93194634203,74283.47921780097,20768.218910602554,Education,0.2264402263045859
684.5876242224186,0.41193571825183833,Medium,21060.107195257486,98900.93257849685,40740.82669749974,Business,0.2753480693470452
684.6686187138325,0.27188040714248146,Low,16776.99552749841,92547.24581151342,25161.782871149582,Personal,0.20411554856364686
684.7672099720654,0.31994416246458784,Medium,42875.61245660597,93713.56786294922,29983.108981479603,Real Estate,0.2729322253433465
684.9033769769472,0.2772543317857338,Low,39243.91857046732,66071.32770898944,18318.561814152104,Personal,0.24544079204313335
685.0928147630993,0.5375367031984114,Medium,39273.24655861064,59334.93415327526,31894.704889246408,Education,0.3840452552676281
685.2177968761606,0.11360855131634358,Low,36578.802322550124,68309.97528318103,7760.597332377434,Real Estate,0.17373297883865513
685.2876895635741,0.4330870268743127,Medium,27873.660942911345,37209.18538108938,16114.815469111141,Personal,0.2998783863169319
685.2947226557617,0.2740293533205607,Low,25187.489828608755,59149.58523134599,16208.72259012513,Education,0.21884748400074883
686.1773847977792,0.21181838527470284,Low,23404.944962030277,73861.08752557865,15645.136294301567,Real Estate,0.19041654395681668
687.0628570043732,0.2785575073981177,Low,35392.86376356155,91409.64362394728,25462.842480036998,Personal,0.2382783886521879
687.1694233671126,0.34550247373699605,Low,5000,69226.82722159724,23918.040054025463,Personal,0.21435092089313845
687.2443916548445,0.5411008800060475,Medium,17131.494793494236,49391.41295007434,26725.73701202731,Personal,0.334318527573228
687.587899612437,0.23678011523726247,Low,36640.418707652134,81823.03949633287,19374.068721004776,Education,0.22182961171193272
687.6177436016861,0.28436510659812936,Low,28363.246064361894,68977.92608821423,19614.915304992926,Real Estate,0.2281304666921833
687.759534192949,0.8505686119601757,Medium,42958.70385467842,39739.19689274532,33800.91354147452,Personal,0.5847528205261451
688.0009112926393,0.06038084164099039,Low,46763.913224188174,104022.87215590084,6280.988570686437,Education,0.16860756425907908
688.2380420618258,0.2140105148299186,Low,37701.56162824741,79549.19869208259,17024.36496640008,Education,0.2137452745458819
688.5919669896765,0.12581510972007898,Low,27407.3443596022,78961.6952153571,9934.574347203588,Real Estate,0.16430337708061732
688.6670832185204,0.43172227233158134,Medium,23513.585496380965,42850.33530877545,18499.44412967473,Education,0.2888751720507599
688.7605709454256,0.7740656232323284,Medium,32541.17211236222,41611.894377572564,32210.33695525353,Business,0.5112770742703736
688.84104360697,0.4025634232902971,Medium,33546.405357979704,63012.499540924546,25366.52752527286,Education,0.2944789197773549
689.0713310056985,0.7995184244317041,Medium,44549.17055974096,41780.78132968017,33404.504460231445,Business,0.556823335271004
689.1917258161252,0.41605743670853407,Low,5000,93765.67611951995,39011.90685753008,Real Estate,0.24488578443306624
689.1924772376848,0.31551055648814663,Low,19172.18837225486,77218.45179419732,24363.23669674032,Personal,0.22518120705262384
689.2370289447862,0.18272777164593149,Low,17478.96779671545,104070.68154314633,19016.6037320525,Business,0.17013207248899564
689.4853083805198,0.05187197253463729,Low,5000,78463.61851702364,4070.062664683308,Business,0.11536655811943058
689.5317795632512,0.11423993501521973,Low,19913.16581094942,91463.41167923828,10448.77420650647,Real Estate,0.15032053147154137
689.6794955683772,0.17240187365495707,Low,19064.78932365604,94510.90254244718,16293.85667913894,Business,0.1686214611535949
689.7053815476679,0.25785500810376816,Low,22069.14473234464,87658.63635511021,22603.218387712208,Real Estate,0.20557654746022386
689.7512492014064,0.219468765819508,Low,26551.571939621597,84866.35801761778,18625.51485372308,Real Estate,0.19733724862317528
689.8646132815603,0.18881586169773582,Low,21460.450191835425,71839.84202842021,13564.50167682538,Real Estate,0.17788193317247128
689.8657853702798,0.0674558655524395,Low,49477.85348633664,106292.87311628013,7170.077758114303,Business,0.17451044543582256
689.9474073398247,0.21484952146226183,Low,46545.03108558968,90492.68106858674,19442.30922342294,Real Estate,0.22882106006576974
689.9905216859356,0.26683270504248824,Low,9255.167516350883,90208.29312288595,24070.52287124535,Personal,0.18877388616067492
690.3633664699472,0.44016627493016947,Medium,59071.74618134194,72709.20309494765,32004.139079444256,Personal,0.3711806494375086
690.4829707637313,0.41492825297060576,Low,17352.89960213676,62987.2262016239,26135.179727304167,Education,0.26744005386985237
690.5641846139737,0.7320731712447811,Medium,40107.00004709739,55424.72568435385,40574.95469711699,Business,0.5031525206874736
690.6646853686469,0.34038376297855605,Low,5000,70317.26086101639,23934.853854217497,Business,0.21117444984094436
690.7356591585263,0.20764572185830588,Low,31937.25436100281,82544.23750129042,17139.957781198893,Personal,0.2009353835559215
690.7698252728144,0.19214033404962616,Low,5000,98385.91180891346,18903.901960741692,Real Estate,0.15595283698199502
690.8387781881314,0.2757414462339206,Low,49131.712836015606,78329.04416426113,21598.563919974004,Real Estate,0.2614479208033319
691.0270713506933,0.29551978164318826,Low,8392.647747963223,98780.33062215103,29191.541736100015,Personal,0.19833495048380095
691.2653961020471,0.17448150116547698,Low,59086.52080670323,105047.14104192056,18328.782862135886,Education,0.2327565409189537
691.50353795957,0.37048077053874495,Medium,56290.70574305671,91508.3269797606,33902.075490173134,Real Estate,0.3249333423304825
691.5350452859342,0.08499084413871964,Low,19377.669150672908,79645.07394322006,6769.102065925017,Business,0.1401430730318587
691.9702250267688,0.4385581822914026,Medium,19355.48912612506,54295.153551612515,23811.583848827777,Personal,0.28268668133097197
692.0660967458391,0.3778732406284203,Low,5000,78735.33528954157,29751.976297824298,Education,0.2267753039025949
692.197659895425,0.27011108655792737,Low,15957.690163240575,78692.67717064609,21255.76453471542,Business,0.1999397983135282
692.3252389216002,0.4728744278926739,Medium,31838.56292756054,90741.69207484904,42909.42572590742,Real Estate,0.32713347300423845
692.4654297820864,0.5493413671413157,Medium,22894.374116419953,43867.41652952193,24098.186569285124,Personal,0.3498495350959084
692.5100103125848,0.14267765863496729,Low,9613.709745395841,87207.4053086693,12442.548405071553,Business,0.14563621523166453
692.6120198213339,0.24263720442793785,Low,19954.195818832955,44536.26190432451,10806.154084135766,Education,0.1952703244731301
692.6582619018991,0.17899976129723075,Low,28386.422846676316,97985.46652571352,17539.375118700515,Personal,0.18377550872567025
692.7691877837159,0.4211543834276176,Medium,42918.88330770596,68479.52935664318,28840.453963610496,Real Estate,0.32290376613604704
692.8876270071376,0.1778650191570629,Low,5000,110953.73053699045,19734.7874075094,Personal,0.15083329217532554
693.0140253291443,0.6503055178061876,Medium,14075.916963900805,58834.03429289697,38260.09713546936,Personal,0.3878299903940585
693.0221131666779,0.2359985905844911,Low,7854.710318894071,68146.24811839302,16082.418509561781,Education,0.17444640581926982
693.0625265616928,0,Low,22515.528845235516,54949.41270724383,0,Personal,0.11942398149266971
693.1280664500963,0.3116192077951309,Low,6967.7571088586665,81625.26862807128,25436.001545944324,Personal,0.2019031892384943
693.1743607665529,0.15257274054897793,Low,7884.8723537089245,88393.45097660077,13486.431062081709,Personal,0.1464189711935163
693.2010040666835,0.11335852875896911,Low,45438.44279068678,90716.00317301665,10283.43265458714,Real Estate,0.18459583485732
693.2681174699815,0.17945751129333382,Low,5000,91250.51644788396,16375.590585968679,Education,0.1512577070925541
693.2939114826024,0.36014240881405274,Medium,51726.9836315659,90179.38440986535,32477.42072673734,Education,0.30877895792648835
693.5028679195711,0.675607203882858,Medium,44359.666913838206,46384.49795763903,31337.700968670644,Real Estate,0.4772123193255896
693.5747655412824,0.48772730219945637,Medium,22794.61864853725,60030.26926886893,29278.401280812373,Real Estate,0.315033483376017
693.8688468979096,0.20235662058829135,Low,18052.579568719015,70484.47399026928,14262.99996061421,Education,0.17681789445507742
694.0318202245069,0.278550841045779,Low,12769.365575258184,45428.27508440317,12654.084232019508,Business,0.19770643908437377
694.3664452201505,0.29056977460575534,Low,30694.59472578948,58661.28658025528,17045.196819708395,Business,0.23290461430336545
694.4361831412511,0.3865708143976536,Low,8147.58950140603,74045.7728771604,28623.934723827588,Business,0.23548891434326208
694.6096364163186,0.042393902545372265,Low,5000,74671.54207854495,3165.6180777904992,Business,0.11206724160698817
694.7112064506747,0.17871349477026754,Low,23327.367592855844,82331.96492193696,14713.833182502432,Business,0.17567871200672255
694.7812244373548,0.25286368538562487,Low,15785.152838555585,74010.72580695135,18714.624885610694,Education,0.19215408391296215
694.828777257038,0.6038129047934868,Medium,33946.61706372629,41150.707405703615,24847.328172944748,Personal,0.40680964009993364
695.0237179805414,0.20798108010118566,Low,36395.684432262526,94372.89981065778,19627.777634901584,Personal,0.2070823386585321
695.0553669595871,0.2673865157001378,Low,9761.817595150325,75595.12278991491,20213.116486719424,Business,0.18839333591740304
695.1909297802438,0.11261436133129055,Low,14244.757763080957,107899.35427002568,12151.0168691776,Business,0.14150764368263127
695.5654336721442,0.4558911193607536,Medium,36162.78565472552,66462.3786010516,30299.608175811612,Education,0.32604833500659514
695.8077978591389,0.35712306853068243,Low,12241.970818794342,89259.96860344776,31876.79388461564,Real Estate,0.22922918981811516
695.9825912959489,0.23624119765790835,Low,19329.88151472674,46397.17244078735,10960.923585352102,Personal,0.19087992515587904
696.2028514110781,0.23420957011392735,Low,18816.688824632947,111932.73992095332,26215.71889856051,Education,0.18924822004496078
696.337238230116,0.2506316438711691,Low,5000,76941.5509869608,19283.98740585936,Real Estate,0.17476134676504376
696.3910586421542,0.4213691519375634,Medium,23303.079212263896,82889.04284756594,34926.88568959522,Real Estate,0.28040133601601197
696.3939762079679,0.2084449937277608,Low,32131.46023789935,90107.82451651512,18782.524916167164,Business,0.1999665463496826
696.4754367786504,0.2356234341049665,Low,10861.629913121855,100569.03725214598,23696.42192198094,Personal,0.17778902681102177
696.6929983284267,0.24479967806933997,Low,38082.95500109467,86862.02515936768,21263.795795464117,Business,0.22502321713559784
696.7088208622449,0.28893307143624325,Low,49650.67233706801,63576.42020434406,18369.330360562362,Real Estate,0.2668532993318136
696.7529014542059,0.16238166860808378,Low,34046.4202742325,50557.44382216109,8209.602088401974,Education,0.18495276967057817
697.0025647284446,0.547593497498484,Medium,19649.90298730193,47344.00538071328,25925.26949201183,Real Estate,0.33972459528016447
697.0294608200248,0.29342773170021935,Low,28117.0376102997,77313.49268585717,22685.922788632568,Education,0.22876245339288664
697.1168917244811,0.09848488751780493,Low,22609.566517811403,94653.81967891028,9321.97078420807,Education,0.1470537463455675
697.1893940774943,1.2783030816092504,High,28188.61045948322,32522.08551380386,41573.082132655036,Real Estate,0.7768337898148374
697.3838241769168,0.29774103080887704,Low,21764.985436785515,103825.4657813223,30913.10120594269,Real Estate,0.2194841708161457
697.4825023649847,0.6094432596782249,Medium,26097.95486502542,52788.483090683425,32171.585208254965,Personal,0.3902494528904734
697.4900012283954,0.1679085639786912,Low,6740.759616692809,76922.41553881967,12915.932330895372,Business,0.14884538674466838
697.625248417844,0.2932484814019092,Low,29666.649867147928,61472.153958814604,18026.61579692674,Personal,0.2312412475016909
697.780667439283,0.15679716311310005,Low,37452.87717793915,85275.71901824417,13370.990824490518,Education,0.18772574075939277
697.9226809104811,0.5330234177201072,Medium,28278.010636164185,79383.00655327878,42313.001461926324,Business,0.35062579139712824
698.1815941312484,0.12100667943499333,Low,27221.341296974144,65315.31854267497,7903.589813087945,Personal,0.1601173689939785
698.3740832737152,0.2872205657294005,Low,10515.027947151879,61747.52482108307,17735.15901150168,Business,0.19635661349285388
698.382464649571,0.19726935479689645,Low,40189.56114466108,74247.30595150303,14646.718140460773,Real Estate,0.20794278756272672
698.436657365876,0.13803325492685778,Low,23144.065805877457,92792.61591246874,12808.466807575798,Real Estate,0.16029813483543623
698.6052736303432,0.2691171738829453,Medium,56871.57104525442,81769.92814988828,22005.69197230943,Real Estate,0.27065060455940576
698.8204763048758,0.6420741322527347,Medium,14396.611480189766,46692.585158991715,29980.101098596522,Business,0.38129360115709576
699.1494492370464,0.20432896308561296,Low,37744.179827743195,97174.07161165815,19855.47729121721,Education,0.2066022967531168
699.316165890578,0.3488281084860215,Medium,46432.86561720351,62769.64394016103,21895.816165987435,Education,0.2895257584534458
699.3404260344602,0.3641816482159534,Medium,40977.579485715796,64545.539589619206,23506.300992735592,Education,0.2862023893236607
699.4579597833964,0.4721003295237783,Medium,44970.08592982605,66694.24172198397,31486.373494287152,Education,0.3533409127969177
699.4807088685452,0.14647806660014154,Low,62673.34827376635,80088.41686602426,11731.1964596014,Personal,0.22418385444731323
699.5232424964445,0.5955303847899986,Medium,23599.197116500774,52873.300519879434,31487.657003721033,Personal,0.3752791296466406
699.5347960464072,0.35790786137016606,Low,5610.619792716061,98585.94368127652,35284.68426412532,Personal,0.2169385026488166
699.6207983589384,0.09778492216485787,Low,19861.761987133526,79177.2719000951,7742.343369976588,Personal,0.14288340481514508
699.6898649108126,0.23339472833673397,Low,19034.804595780937,76645.67978550849,17888.697611723055,Real Estate,0.1883278839092156
699.8963524973404,0.18991792386950893,Low,31867.08414888677,49098.42455872768,9324.670857457271,Personal,0.1912906536405272
700.2147377480849,0.28126536444605577,Low,25690.041208799114,73809.492878764,20760.053914124113,Education,0.21829855434231785
700.4303653850884,0.5266365438718795,Medium,19422.131765820017,62744.22619031228,33043.40242878153,Personal,0.3262399448177096
700.4326405740335,0.37350879895259387,Low,10304.181629247898,58455.38112895354,21833.599197791555,Real Estate,0.23160976984555223
700.4881397979749,0.3624520390984041,Medium,53466.50525118965,106863.73253278794,38732.977762175455,Personal,0.31101885006682545
700.7432750180956,0.4964447111267858,Medium,14279.789845143523,38182.515373367096,18955.507814625285,Personal,0.29886759436456484
700.9199110444342,0.3139062028123192,Medium,50145.89540812305,92991.99750866502,29190.764829877684,Business,0.27874546961350105
701.004724522592,0.9151151889369956,Medium,22030.934065229772,42449.151242336746,38845.86305934609,Real Estate,0.5673457882967924
701.0486472194694,0.25077652731410843,Low,21359.7808478195,79873.74422983825,20030.460201534144,Real Estate,0.19835531278469876
701.0793305307228,0.09124410853846827,Low,31246.69057152179,75420.07683265518,6881.637676498405,Personal,0.1549070133664209
701.2943603096518,0.34547517386024407,Low,35690.680432919966,57322.851275977344,19803.622010733186,Education,0.26561538592006234
701.6479912680348,0.4179963918733839,Medium,29696.98210019733,59062.094890590466,24687.742560750237,Real Estate,0.2898234746501599
701.8369275866755,0.4531108580155685,Medium,21428.34345531919,56461.39056843834,25583.269125217223,Personal,0.2908054969388585
701.9237869404864,0.5277403304796491,Medium,23661.487686678265,43986.731378677345,23213.57215450273,Personal,0.3356537542413699
701.9750615310113,0.26730596335587786,Low,27941.97188535861,76939.91929985436,20566.49924897107,Business,0.21566754646126185
702.7370456070568,0.16520377278192422,Low,44552.61897902138,110416.0127127102,18241.141875676632,Business,0.2007539885985961
702.8640202307621,0.1859653710975856,Low,42921.442928154065,84620.18463473427,15736.424037944567,Business,0.2064889748188753
702.8843293026777,0.14679688238868693,Low,11645.232279701922,95883.21754138144,14075.357408471056,Real Estate,0.14717405004579276
702.8886433075943,0.32906658610119477,Low,5000,58635.58633533055,19295.012219409087,Business,0.20298761380818733
702.9193351775742,0.3023812215522594,Low,27366.421589406542,59034.055109230925,17850.789697112647,Personal,0.2295544697677413
703.1030446625948,0.18598434513782364,Low,47551.29742643499,35958.24400954996,6687.670464422219,Business,0.21411516418489518
703.1086333040971,0.07228797753056954,Low,35684.83239370243,92127.97588646944,6659.745050817955,Real Estate,0.1540462674257433
703.1295646426976,0.25126911295810705,Low,33310.86656673861,67293.7280627648,16908.835357974986,Business,0.2176293139232371
703.1592397633792,0.10925583384978407,Low,15485.712284658954,105591.00638921227,11536.433450091265,Education,0.14029131164620362
703.1603146049562,0.5427769402943449,Medium,42891.027481246216,60743.084346456715,32969.94546561109,Education,0.38816823311199006
703.1644265059053,0.37062038609443304,Medium,32819.19857520722,49408.460665285966,18311.782768099893,Personal,0.27167607431833196
703.3179187223167,0.47616226662636824,Medium,18760.49608078962,59925.27671285021,28534.155587803078,Education,0.2966840109905297
703.333549098304,0.2189883862351549,Low,57761.451000706846,49969.21151619112,10942.676991373812,Education,0.24673701275558194
703.4633794904263,0.21873576283907395,Low,62277.84875018337,70193.4920368373,15353.827027016068,Education,0.25506319159633617
703.6001135459637,0.5237173690685216,Medium,7425.1847902365735,51042.44214822303,26731.813512699584,Business,0.29773604709994084
703.6203138940189,0.3628137865117562,Low,14845.07292312203,56243.499201697545,20405.916912038825,Personal,0.23393966166049593
703.6816038405727,0.2439149074584653,Low,47461.4752476944,87771.84917554748,21408.86246911204,Business,0.2391420330482781
703.8178884678109,0.3210519658234437,Low,31802.63068831701,74730.05550524133,23992.23122605279,Personal,0.24575626003376957
703.9720759043032,0.149585577565852,Low,23708.954608136602,87413.44195101356,13075.79020126144,Business,0.1636591719747574
704.0933030859246,0.1067429552237525,Low,43312.319482195715,80409.13651559678,8583.10885866495,Real Estate,0.1761667706736344
704.1033363667693,0,Low,19257.74215580547,80341.00531738518,0,Real Estate,0.11405663755152028
704.1124476340328,0.29357632360740693,Low,27350.40592369787,61005.489840148286,17909.767427139748,Business,0.22528891695747036
704.1343943604606,0.793974653351195,Medium,7391.800533865411,38902.35798670962,30887.48619704186,Education,0.4541949203923212
704.193832559402,0.6290255946122975,Medium,13159.922414204884,44685.11770005536,28108.08273159782,Business,0.3685291918535495
704.3936142435537,0.6452056198620322,Medium,31559.697805584412,52140.59404338754,33641.40429973844,Real Estate,0.4220322040244221
704.60094239964,0.30500107151960804,Low,9604.461885011619,79899.33142217445,24369.381697463497,Education,0.20022861487638782
704.8871544545697,0.28024596312603295,Low,9778.607602212218,91270.19272001277,25578.10306351862,Personal,0.19069238219441503
704.9110874248393,0.062179448623453516,Low,18113.645346715122,98171.91158014808,6104.275332364039,Education,0.12927596941587172
704.9842555151467,0.5146107339826916,Medium,25282.285746108977,63927.013893056355,32897.527540827454,Business,0.3307621102251294
704.9932061870186,0,Low,29215.138754227093,64101.618263821,0,Personal,0.12434042119743838
705.0332860690605,0.2370654825391671,Low,5000,58490.05606414977,13865.973364590602,Education,0.1677703030259995
705.0891368083772,0.04102955811998854,Low,52107.94965456828,94185.41652170414,3864.386021232589,Education,0.1651191679330314
705.2735079583314,0.4916255034003702,Medium,10265.589486179806,53845.78142088199,26471.95939702741,Business,0.28641072804822476
705.4134319837294,0.18624101904608031,Low,19104.208644078986,102643.17982075055,19116.370407946648,Education,0.16963692897554183
705.5396044263797,0.3151844492336966,Low,31671.607117473923,69622.22618890338,21943.84301577336,Real Estate,0.24224826885134312
705.7127378008918,0.0032863676791202345,Low,40959.114813412845,102372.63115064698,336.4341062399835,Personal,0.13852820650409262
706.1257052632878,0.3109345971354992,Low,8870.314104261432,61141.80809478692,19011.103468088575,Education,0.20099863263626394
706.7252824240275,0.3590674462433678,Medium,51417.8218730106,85941.94762340076,30858.955658315783,Real Estate,0.3025223251796774
706.7314543061218,0.3545953044256533,Low,24515.790834257947,66762.46067755065,23673.65506816178,Real Estate,0.24684192415960102
706.7408668172955,0.1030990632689812,Low,27098.30849258691,88170.8854534566,9090.335697848017,Education,0.15206975786637225
707.1739689335046,0.2832565282576792,Low,33521.54807692969,43321.943530285535,12271.223321763908,Education,0.23065839903619062
707.3559557587605,0.07185093709583233,Low,36094.79727587007,118809.11251619957,8536.546069813121,Personal,0.15346228728227698
707.3632398688983,0.2441157828742505,Low,11848.393281822327,73995.23781101726,18063.40540720282,Business,0.17953299630976344
707.4441917658683,0.18273407749662715,Low,50680.60426026839,70221.0390626718,12831.77679397195,Real Estate,0.21673601537710094
707.5738137619761,0.19401567191387012,Low,37611.01723194324,106023.03951045046,20570.131248970843,Personal,0.19980551766936708
707.6149968839761,1.292330296382047,High,22867.80194589181,21980.603832139757,28406.200265045532,Education,0.7704354132226384
707.6625609992392,0.43541214872289297,Medium,58187.96559095863,72112.79176152115,31398.785611290456,Real Estate,0.359299396435629
707.7756323171125,0.3153118942874696,Low,23448.53163564574,73678.40402705366,23231.677141847817,Real Estate,0.22683830231421273
707.8845530362562,0.1900769586927518,Low,29697.7671079747,88131.07217267659,16751.686164913775,Education,0.18587523381735793
707.9069757259253,0.4186708239505573,Medium,27520.897089502305,75521.82100421668,31618.783026081903,Real Estate,0.2834603004932198
708.1440430087177,0.2381505539063803,Low,5000,83165.05511428944,19805.803941122675,Personal,0.16738294136919038
708.23029629468,0.4494817084609356,Medium,31998.179671751903,51334.829746684496,23074.066978091007,Real Estate,0.30871533317835836
708.5306498609765,0.29707608916958456,Low,42709.61368678217,93523.55095063282,27783.61076166638,Education,0.25339970727795935
708.6028720857072,0.728203888210769,Medium,28788.532689949352,55701.53078839791,40562.07129940322,Personal,0.4645394808020469
708.65639066206,0.22651543602387267,Low,22534.97191171913,74208.8969228669,16809.46064333382,Business,0.18863075921571926
708.7602508053283,0.23077165042046419,Low,5000,72058.85236995723,16629.140288819606,Real Estate,0.16467813335985138
709.1013283542363,0.48704702183951737,Medium,38084.73070042676,33532.195351837014,16331.755881853125,Education,0.34233848286436513
709.2206490236242,0.24708244821491407,Medium,68026.04583500153,72705.27117066202,17964.196398976383,Business,0.27816155563134626
709.427663488536,0.2307796488299044,Low,52444.303025741305,44703.055506282704,10316.555451363647,Business,0.24039064288736156
709.5907066870689,0.29045585503440674,Low,47424.07341179854,84471.84861270363,24535.3430151398,Real Estate,0.25887221035733204
709.7514732917782,0.01493288666687858,Low,33792.48700589175,83592.36438265172,1248.2753035425558,Education,0.1327055800597194
709.8614109126693,0,Low,30600.228395670973,74344.93459568004,0,Business,0.12491425613484958
709.9397194780955,0.14683609773239353,Low,35392.836337267174,123915.03959233653,18195.200864093742,Business,0.17772811070229524
710.0603374464557,0.2009614135161099,Low,27105.398047720704,82142.25143023493,16507.422956815713,Business,0.18548933419865565
710.1059160196241,0.806166232308742,Medium,17931.043889462206,34165.30263151419,27542.913298135743,Business,0.4854036316836516
710.1593715541171,0.5324409958563654,Medium,5000,73511.08168467665,39140.31353866786,Personal,0.2948133800553077
710.2257663177684,0.13377108184302022,Low,7329.386989354291,97711.31280361197,13070.948022040928,Business,0.13638821387039418
710.3361529568091,0.2017021022093274,Low,32980.092982329144,100553.29791576849,20281.811573691284,Real Estate,0.19474339805408875
710.3425296607835,0.4664513271861908,Medium,56018.59507245328,75961.69893322764,35432.43528272189,Personal,0.3711628577456676
710.6234397006801,0.20755671461158784,Low,22724.283496341563,83885.2662297208,17410.950262959228,Real Estate,0.18124922098806756
710.7885574885571,0.05778116523650698,Low,36627.33241052175,76740.94136476342,4434.181013402489,Personal,0.14885541971843366
710.8502974788348,0.018947948637229903,Low,19886.381839808804,104507.12433899104,1980.1956241998014,Real Estate,0.11834382348203566
710.9855722983068,0.5967244917114405,Medium,14213.358228262212,56556.69351644749,33748.76419148185,Business,0.34961416687691116
711.1034995153025,0.26892311911426225,Low,38996.92108511604,93480.54038413802,25139.07849658915,Personal,0.23279219290905742
711.1103572021701,0.447453585585395,Medium,23583.11928336996,60958.93812245295,27276.295436369797,Real Estate,0.2889610156461301
